0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097510,0.097510,0.097510,0.099585,0.099585,0.099585,0.099585,-2.039441,-2.080935,-2.089234,-2.033217,-2.085085,-2.083010,-2.649408,2.647334,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,6.655690,-0.014523,-8.663864,-8.767576,-0.005446,8.172269,-8.110042,8.107967,6.776023,8.176417,0.166172,-8.653493,-8.591266,0.103476,-8.051963,8.049889,0.248058,7.554043,8.110042,0.145749,-8.350654,-8.379693,-7.863176,7.861101,-8.493776,0.376301,8.265610,7.639106,0.139849,-8.539410,-8.004255,8.002181,-8.595414,-8.612008,0.175573,7.350720,8.311243,0.166107,-8.078928,8.076854,0.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.147303,0.284232,0.284232,0.284232,0.284232,0.284232,0.284232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002067,-0.000827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002585,-0.002496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002561,-0.002529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002561,-0.002529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002585,-0.002496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002561,-0.002529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002577,-0.002512,0.000000,0.000000,0.000000,
2.000000,0.235274,0.945695,0.945695,0.235274,-0.959369,-0.959369,0.804658,-0.804658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.944413,0.522491,0.971175,0.952446,-0.461849,-0.989065,0.849797,-0.849797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.952250,0.971055,0.520962,-0.944640,-0.989110,-0.463500,0.849213,-0.849213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.096865,0.661828,2.986261,0.038376,-0.280402,0.051737,1.217284,0.818954,0.019629,0.025902,1.552477,-1.949005,-0.392934,-1.496704,1.494629,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,4.870392,-0.076893,0.917019,-1.329887,-0.801747,0.869041,-3.800877,3.798802,0.124287,0.189510,3.595601,-0.097084,0.082727,1.003666,-1.400995,1.399115,-0.057670,2.143313,1.808650,0.168505,0.367619,-0.039283,-0.311270,0.356705,0.056666,3.304557,-1.364272,2.707291,-0.683431,-0.461556,-0.578839,0.576765,0.042921,-0.386473,0.597042,1.633056,-0.201249,-1.242750,-2.022747,2.020672,0.000000,0.000000,18.000000,
2.000000,0.235274,0.945695,0.945695,0.235274,-0.959369,-0.959369,0.804658,-0.804658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.944413,0.522491,0.971175,0.952446,-0.461849,-0.989065,0.849797,-0.849797,-0.030560,-0.061062,-0.061062,-0.030560,0.106586,0.106586,0.994744,-0.994744,0.952250,0.971055,0.520962,-0.944640,-0.989110,-0.463500,0.849213,-0.849213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.096865,0.661828,2.986261,0.038376,-0.280402,0.051737,1.217284,0.818954,0.019629,0.025902,1.552477,-1.949005,-0.392934,-1.496704,1.494629,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,4.870392,-0.076893,0.917019,-1.329887,-0.801747,0.869041,-3.800877,3.798802,0.124287,0.189510,3.595601,-0.097084,0.082727,1.003666,-1.400995,1.399115,-0.057670,2.143313,1.808650,0.168505,0.367619,-0.039283,-0.311270,0.356705,0.056666,3.304557,-1.364272,2.707291,-0.683431,-0.461556,-0.578839,0.576765,0.042921,-0.386473,0.597042,1.633056,-0.201249,-1.242750,-2.022747,2.020672,0.000000,0.000000,18.000000,
2.000000,0.235274,0.945695,0.945695,0.235274,-0.959369,-0.959369,0.804658,-0.804658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.944413,0.522491,0.971175,0.952446,-0.461849,-0.989065,0.849797,-0.849797,-0.008328,-0.016655,-0.016655,-0.008328,0.029142,0.029142,0.994972,-0.994972,0.952250,0.971055,0.520962,-0.944640,-0.989110,-0.463500,0.849213,-0.849213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.096865,0.661828,2.986261,0.038376,-0.280402,0.051737,1.217284,0.818954,0.019629,0.025902,1.552477,-1.949005,-0.392934,-1.496704,1.494629,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,4.870392,-0.076893,0.917019,-1.329887,-0.801747,0.869041,-3.800877,3.798802,0.124287,0.189510,3.595601,-0.097084,0.082727,1.003666,-1.400995,1.399115,-0.057670,2.143313,1.808650,0.168505,0.367619,-0.039283,-0.311270,0.356705,0.056666,3.304557,-1.364272,2.707291,-0.683431,-0.461556,-0.578839,0.576765,0.042921,-0.386473,0.597042,1.633056,-0.201249,-1.242750,-2.022747,2.020672,0.000000,0.000000,18.000000,
2.000000,0.235274,0.945695,0.945695,0.235274,-0.959369,-0.959369,0.804658,-0.804658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.944413,0.522491,0.971175,0.952446,-0.461849,-0.989065,0.849797,-0.849797,-0.000853,-0.001706,-0.001706,-0.000853,0.002985,0.002985,0.995046,-0.995046,0.952250,0.971055,0.520962,-0.944640,-0.989110,-0.463500,0.849213,-0.849213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.096865,0.661828,2.986261,0.038376,-0.280402,0.051737,1.217284,0.818954,0.019629,0.025902,1.552477,-1.949005,-0.392934,-1.496704,1.494629,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,4.870392,-0.076893,0.917019,-1.329887,-0.801747,0.869041,-3.800877,3.798802,0.124287,0.189510,3.595601,-0.097084,0.082727,1.003666,-1.400995,1.399115,-0.057670,2.143313,1.808650,0.168505,0.367619,-0.039283,-0.311270,0.356705,0.056666,3.304557,-1.364272,2.707291,-0.683431,-0.461556,-0.578839,0.576765,0.042921,-0.386473,0.597042,1.633056,-0.201249,-1.242750,-2.022747,2.020672,0.000000,0.000000,18.000000,
2.000000,0.235274,0.945695,0.945695,0.235274,-0.959369,-0.959369,0.804658,-0.804658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.944413,0.522491,0.971175,0.952446,-0.461849,-0.989065,0.849797,-0.849797,-0.196971,-0.379230,-0.379230,-0.196971,0.603434,0.603434,0.992638,-0.992638,0.952250,0.971055,0.520962,-0.944640,-0.989110,-0.463500,0.849213,-0.849213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.096865,0.661828,2.986261,0.038376,-0.280402,0.051737,1.217284,0.818954,0.019629,0.025902,1.552477,-1.949005,-0.392934,-1.496704,1.494629,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,4.870392,-0.076893,0.917019,-1.329887,-0.801747,0.869041,-3.800877,3.798802,0.124287,0.189510,3.595601,-0.097084,0.082727,1.003666,-1.400995,1.399115,-0.057670,2.143313,1.808650,0.168505,0.367619,-0.039283,-0.311270,0.356705,0.056666,3.304557,-1.364272,2.707291,-0.683431,-0.461556,-0.578839,0.576765,0.042921,-0.386473,0.597042,1.633056,-0.201249,-1.242750,-2.022747,2.020672,0.000000,0.000000,18.000000,
3.000000,0.259059,0.940077,0.940077,0.259059,-0.955868,-0.955868,0.792422,-0.792422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.965610,0.168756,0.928029,0.923384,-0.008227,-0.974213,0.740108,-0.740108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.922763,0.927149,0.162626,-0.965893,-0.973944,-0.002975,0.738202,-0.738202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.096865,0.661828,2.986261,0.038376,-0.280402,0.051737,1.217284,0.818954,0.019629,0.025902,1.552477,-1.949005,-0.392934,-1.496704,1.494629,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,4.870392,-0.076893,0.917019,-1.329887,-0.801747,0.869041,-3.800877,3.798802,0.124287,0.189510,3.595601,-0.097084,0.082727,1.003666,-1.400995,1.399115,-0.057670,2.143313,1.808650,0.168505,0.367619,-0.039283,-0.311270,0.356705,0.056666,3.304557,-1.364272,2.707291,-0.683431,-0.461556,-0.578839,0.576765,0.042921,-0.386473,0.597042,1.633056,-0.201249,-1.242750,-2.022747,2.020672,0.000000,0.000000,18.000000,
3.000000,0.259059,0.940077,0.940077,0.259059,-0.955868,-0.955868,0.792422,-0.792422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.965610,0.168756,0.928029,0.923384,-0.008227,-0.974213,0.740108,-0.740108,-0.000011,-0.000022,-0.000022,-0.000011,0.000040,0.000040,0.995055,-0.995055,0.922763,0.927149,0.162626,-0.965893,-0.973944,-0.002975,0.738202,-0.738202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.096865,0.661828,2.986261,0.038376,-0.280402,0.051737,1.217284,0.818954,0.019629,0.025902,1.552477,-1.949005,-0.392934,-1.496704,1.494629,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,4.870392,-0.076893,0.917019,-1.329887,-0.801747,0.869041,-3.800877,3.798802,0.124287,0.189510,3.595601,-0.097084,0.082727,1.003666,-1.400995,1.399115,-0.057670,2.143313,1.808650,0.168505,0.367619,-0.039283,-0.311270,0.356705,0.056666,3.304557,-1.364272,2.707291,-0.683431,-0.461556,-0.578839,0.576765,0.042921,-0.386473,0.597042,1.633056,-0.201249,-1.242750,-2.022747,2.020672,0.000000,0.000000,18.000000,
3.000000,0.259059,0.940077,0.940077,0.259059,-0.955868,-0.955868,0.792422,-0.792422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.965610,0.168756,0.928029,0.923384,-0.008227,-0.974213,0.740108,-0.740108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995055,-0.995055,0.922763,0.927149,0.162626,-0.965893,-0.973944,-0.002975,0.738202,-0.738202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.096865,0.661828,2.986261,0.038376,-0.280402,0.051737,1.217284,0.818954,0.019629,0.025902,1.552477,-1.949005,-0.392934,-1.496704,1.494629,0.104643,-8.414955,-8.383842,-0.018672,8.143229,7.562342,-7.898446,7.896371,4.870392,-0.076893,0.917019,-1.329887,-0.801747,0.869041,-3.800877,3.798802,0.124287,0.189510,3.595601,-0.097084,0.082727,1.003666,-1.400995,1.399115,-0.057670,2.143313,1.808650,0.168505,0.367619,-0.039283,-0.311270,0.356705,0.056666,3.304557,-1.364272,2.707291,-0.683431,-0.461556,-0.578839,0.576765,0.042921,-0.386473,0.597042,1.633056,-0.201249,-1.242750,-2.022747,2.020672,0.000000,0.000000,18.000000,
